init_x,init_y,final_x,final_y,time_delay,true_h0,radial_r,polar_theta,r_inv,nfw_profile,log_delay,x_times_delay,y_times_delay,x_squared,y_squared,xy_cross,delay_squared,r_times_delay,dist_to_sub_x,dist_to_sub_y,dist_to_sub_r,predicted_init_x,residual_init_x,predicted_init_y,residual_init_y
0.352183,-0.868413,0.192472,0.223371,194.284486,70.0,0.29485602321302506,0.8595663508348192,3.3914742443748103,2.6191922520796167,5.274457397963413,37.394323589391995,43.397519922305996,0.037045470784,0.04989460364099999,0.042992663112,37746.46150028419,57.28595091394664,-1.807528,-1.276629,2.2129028614977657,0.08379350449755674,0.2683894955024433,-0.17603938816149864,-0.6923736118385013
0.575425,-0.826504,-0.370071,-0.194351,145.249354,70.0,0.41800102421166385,-2.658010671536276,2.3923329124684565,1.6871176809707293,4.9853130690081935,-53.752573684134,-28.229357199254,0.136952545041,0.037772311201,0.071923668921,21097.37483741732,60.71437873808254,-2.370071,-1.694351,2.9134278532755875,0.2612407561907452,0.31418424380925475,-0.45725423779971713,-0.3692497622002829
0.945872,-0.721072,0.808491,-0.586795,140.171603,70.0,0.9989925270521296,-0.6278260753656822,1.001007486956237,0.5007562430401596,4.949976192935416,113.327479481073,-82.251995782385,0.653657697081,0.34432837202499994,-0.47441847634499995,19648.07828758961,140.03038390191787,-1.191509,-2.086795,2.4029995982325922,0.5396949143854707,0.40617708561452937,-0.6845912203456096,-0.03648077965439045
0.947931,-0.127408,-0.966526,0.139023,165.344172,70.0,0.976473196357688,2.9987346603274623,1.0240926014533356,0.5181416684434209,5.114058967285086,-159.809441186472,22.986642823956,0.934172508676,0.019327394529,-0.134369344098,27338.69521436558,161.45415213195534,-2.966526,-1.360977,3.2638221310612194,0.24297216556359533,0.7049588344364046,-0.07121655786530189,-0.05619144213469811
0.649889,0.69265,0.475363,0.113159,156.963967,70.0,0.48864602837841625,0.23369805561887086,2.0464669627041787,1.3747178969391953,5.062366950055998,74.614862245021,17.761885541753,0.225969981769,0.012804959280999999,0.053791601716999995,24637.68693637709,76.69981907307078,-1.524637,-1.386841,2.061030310560716,0.28870152863024817,0.3611874713697519,0.42701234542423383,0.26563765457576616
-0.63869,-0.465041,-0.515178,-0.281801,187.445077,70.0,0.587213909308184,-2.641057663859068,1.7029540363308058,1.0729209839096145,5.238806595731694,-96.567579878706,-52.822210143677005,0.265408371684,0.07941180360100002,0.14517767557800001,35135.65689153593,110.07035644574356,-2.515178,-1.781801,3.0823587032149584,-0.30024910012029854,-0.33844089987970144,-0.4083716298399726,-0.05666937016002738
0.057084,-0.581037,-0.273674,-0.389939,182.721435,70.0,0.4763925713075299,-2.182754769819257,2.099104732365212,1.4217804904583726,5.213420670226131,-50.00610600219,-71.250213642465,0.07489745827599999,0.15205242372099997,0.10671616588599998,33387.12280845923,87.04713425265169,-2.2736739999999998,-1.889939,2.956596503075284,-0.0074497804402308574,0.06453378044023086,-0.2733907771016359,-0.30764622289836413
0.504432,-0.00715,-0.177597,0.00501,316.679922,70.0,0.17766765183623046,3.1133901972003852,5.628454933748073,4.779327770677064,5.761044341292872,-56.241404107434,1.5865664092199998,0.031540694409,2.5100099999999997e-05,-0.00088976097,100286.17299792607,56.263778125420615,-2.177597,-1.49499,2.6413867180912756,0.1896246959651774,0.3148073040348226,0.0015876497550721968,-0.008737649755072198
-0.169118,-0.36735,-0.04414,-0.002301,331.581835,70.0,0.044199934400403804,-3.0895102096826808,22.623956112359117,21.666327522982954,5.806885950114029,-14.6360221969,-0.7629698023350001,0.0019483395999999999,5.294601e-06,0.00010156614,109946.51330196724,14.65589535536552,-2.04414,-1.502301,2.5368122977865353,-0.0241331559624909,-0.14498484403750908,-0.07355867800515,-0.29379132199485003
-0.047453,0.459546,-0.198882,0.271799,215.406911,70.0,0.33679184420796177,2.202498182498127,2.969184224658061,2.221128486566412,5.377160482691581,-42.840557273502,58.547383002889006,0.039554049924,0.073874696401,-0.054055928718,46400.13730656193,72.54729081083029,-2.1988820000000002,-1.2282009999999999,2.518642441142649,-0.04707038775491654,-0.00038261224508346486,0.22869672125326665,0.23084927874673336
